"ID","Survey_year","Weight","Age","Gender","TRACE","Region","Family_type","Parents_college","Poverty","Language_home","SNAP","TANF","SSI","Repeated_grade","Suspended_expelled","Gifted_class","Cares_about_school","Does_homework","Sports","Clubs","Lessons","After_school_program","Religion_event","Any_extracurricular"
"2018_39841812615918_103_2021",2021,8702.6389256,7,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,0,1,1
"2018_39841820904618_102_2021",2021,1347.6158376,11,"Female",1,3,1,1,0,"English only",1,0,0,0,0,1,1,1,0,1,0,0,3,1
"2018_39841838205418_103_2021",2021,6635.0587683,6,"Male",1,3,1,0,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_39841840615918_105_2021",2021,9592.5410688,15,"Male",1,3,1,0,0,"Other language",0,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2018_39841840888018_103_2021",2021,6053.8877354,12,"Male",1,3,2,0,1,"English only",1,0,0,1,0,0,3,2,0,1,0,0,2,1
"2018_39841858888018_103_2021",2021,7188.6836133,12,"Female",2,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,0,0,1,0
"2018_39841858888018_104_2021",2021,7553.8613782,9,"Female",2,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,0,0,1,1
"2018_39841859764718_104_2021",2021,4136.5536144,17,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,NA,3,0
"2018_39841859785518_103_2021",2021,7224.7521226,9,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,1,2,1
"2018_39841859785518_104_2021",2021,7770.6735,6,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,1,2,1
"2018_39841868404618_104_2021",2021,5825.8111068,17,"Male",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,NA,4,1
"2018_39841868404618_105_2021",2021,6285.0021893,12,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39841881050618_103_2021",2021,5584.2805986,9,"Male",1,3,1,1,0,"English only",0,0,0,1,0,0,3,1,0,0,1,0,4,1
"2018_39841884727618_103_2021",2021,5089.5441312,16,"Male",1,3,1,1,1,"English only",0,0,0,0,0,0,3,1,0,0,0,NA,3,0
"2018_39841884727618_104_2021",2021,4413.1339299,13,"Female",1,3,1,1,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,3,0
"2018_39841884727618_105_2021",2021,4988.8860248,9,"Male",1,3,1,1,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,3,0
"2018_39841898239218_103_2021",2021,7221.3680888,16,"Male",1,3,1,0,0,"English only",0,0,0,0,0,0,1,1,1,1,1,NA,4,1
"2018_39841898288018_102_2021",2021,7139.5809444,11,"Male",2,3,1,1,1,"English only",1,0,0,0,1,0,1,4,1,1,1,0,3,1
"2018_39841898288018_103_2021",2021,6199.0545195,8,"Female",2,3,1,1,1,"English only",1,0,0,0,0,0,1,4,1,1,1,0,3,1
"2018_39841898288018_104_2021",2021,6646.6584947,7,"Male",2,3,1,1,1,"English only",1,0,0,0,0,1,1,4,1,1,1,0,3,1
"2018_39841899553118_105_2021",2021,6928.7501082,13,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,0,1,0
"2018_39841899584018_104_2021",2021,3620.1818628,14,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,3,2,0,0,0,0,4,0
"2018_39855211459318_103_2021",2021,4252.4977015,9,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,1,1,1
"2018_39855217253818_103_2021",2021,4414.9087172,13,"Male",4,4,2,1,1,"English only",1,1,0,0,0,0,3,2,0,0,0,0,1,0
"2018_39855217253818_104_2021",2021,4414.9087172,12,"Male",4,4,2,1,1,"English only",1,1,0,0,0,0,3,2,0,0,0,0,1,0
"2018_39855217253818_105_2021",2021,4414.9087172,12,"Male",4,4,2,1,1,"English only",1,0,0,0,0,0,3,2,0,0,0,0,1,0
"2018_39855296775718_403_2021",2021,1260.1101297,13,"Female",1,3,2,0,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39855296775718_404_2021",2021,1525.4082801,6,"Male",1,3,2,0,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_39855296775718_405_2021",2021,1424.5082781,10,"Male",1,3,2,0,0,"English only",0,0,0,0,0,1,1,4,0,0,0,0,1,0
"2018_39855298894818_103_2021",2021,10134.075789,11,"Male",1,4,3,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39856255037518_302_2021",2021,6141.2587812,14,"Female",2,3,2,1,0,"English only",0,0,0,0,0,1,2,3,1,1,1,0,1,1
"2018_39881604340118_103_2021",2021,10187.24186,11,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,1,0,0,0,2,1
"2018_39881604340118_104_2021",2021,9990.2352793,9,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,1,0,0,0,2,1
"2018_39881617252218_103_2021",2021,11992.256388,7,"Female",1,4,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,0,0,1,0
"2018_39881627600918_104_2021",2021,12309.594895,15,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,3,1,1,1,0,4,1
"2018_39881634225818_103_2021",2021,4074.2922302,8,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,1,1,1,0,0,1,1
"2018_39881634225818_104_2021",2021,6458.0346078,6,"Male",2,4,1,1,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_39881634282018_104_2021",2021,3675.4827445,8,"Male",4,NA,2,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_39881641519318_103_2021",2021,12393.361933,6,"Female",4,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_39881641588418_103_2021",2021,4144.6880936,9,"Female",7,4,1,1,0,"English only",0,0,0,0,0,0,2,3,0,1,0,0,2,1
"2018_39881641588418_104_2021",2021,4390.3416196,7,"Male",7,4,1,1,0,"English only",0,0,0,0,0,0,2,3,0,0,0,0,2,0
"2018_39881643842618_103_2021",2021,2984.5453325,17,"Male",8,4,1,1,1,"English only",1,0,0,0,0,1,2,2,0,0,0,NA,4,0
"2018_39881643842618_104_2021",2021,3600.9081037,15,"Female",8,4,1,1,1,"English only",1,0,0,0,0,1,2,2,0,0,0,NA,4,0
"2018_39881650181118_402_2021",2021,5696.0571522,8,"Male",1,4,2,1,1,"English only",0,0,0,0,0,1,1,1,0,0,0,1,4,1
"2018_39881658832418_103_2021",2021,6745.3017894,8,"Female",2,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39881658886218_402_2021",2021,4304.283306,14,"Female",1,3,NA,NA,NA,"English only",1,0,0,0,1,0,4,4,0,0,0,0,1,0
"2018_39881660653818_102_2021",2021,7974.2939553,6,"Male",6,4,2,0,1,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39881660669118_102_2021",2021,10116.784123,6,"Female",1,4,2,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39881660984918_104_2021",2021,6444.475854,8,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,3,1,1,1,1,0,4,1
"2018_39881660987318_102_2021",2021,4925.0308307,16,"Male",1,4,3,1,0,"English only",0,0,0,0,0,1,1,1,0,0,0,NA,1,0
"2018_39881681425818_103_2021",2021,8144.6564446,6,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_39881698894818_103_2021",2021,5384.1988445,13,"Female",8,4,1,1,0,"English only",0,0,0,0,0,1,2,2,0,1,1,0,3,1
"2018_39881698894818_104_2021",2021,4457.4509683,11,"Male",8,4,1,1,0,"English only",0,0,0,0,0,0,3,3,0,1,1,0,3,1
"2018_39886002115518_103_2021",2021,5433.0316834,7,"Male",1,3,2,1,1,"English only",0,0,0,0,0,0,2,2,0,1,0,0,1,1
"2018_39886003794818_103_2021",2021,4503.2157238,12,"Female",4,4,1,0,0,"Other language",1,1,0,0,0,0,2,2,0,0,0,0,3,0
"2018_39886003794818_104_2021",2021,4238.0538064,17,"Female",4,4,1,1,0,"Other language",0,0,0,0,0,1,2,2,0,0,0,NA,1,0
"2018_39886003794818_106_2021",2021,3732.4061273,17,"Male",4,4,1,0,0,"Other language",1,1,0,0,0,0,2,2,0,0,0,NA,3,0
"2018_39886004900918_103_2021",2021,5284.3493595,11,"Male",1,3,1,NA,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2018_39886005708718_103_2021",2021,4331.1774951,16,"Female",1,4,1,1,0,"English only",0,0,0,0,1,0,2,2,0,0,0,NA,1,0
"2018_39886005747318_104_2021",2021,5647.326213,15,"Male",1,4,2,1,0,"English only",0,0,0,0,0,0,1,1,1,0,0,NA,4,1
"2018_39886005747318_105_2021",2021,5911.2200809,13,"Female",1,4,2,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,4,1
"2018_39886005764618_105_2021",2021,4912.7339509,17,"Male",1,4,1,1,1,"English only",0,0,0,0,1,0,3,3,0,0,1,NA,1,1
"2018_39886005795618_102_2021",2021,5786.7979998,10,"Male",1,4,3,1,0,"English only",1,0,0,0,0,0,2,1,0,1,1,0,2,1
"2018_39886005795618_103_2021",2021,7417.7480413,8,"Female",1,4,3,1,0,"English only",1,0,0,0,0,0,1,1,0,1,1,0,2,1
"2018_39886005795618_104_2021",2021,7337.4712056,7,"Female",1,4,3,1,0,"English only",1,0,0,0,0,0,2,1,0,1,1,0,2,1
"2018_39886006810518_102_2021",2021,7650.7720794,14,"Female",1,4,3,1,0,"English only",0,0,0,0,0,0,1,2,1,1,0,1,1,1
"2018_39886007384918_103_2021",2021,5429.3348561,10,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,1,0,1,1
"2018_39886007384918_104_2021",2021,5382.6648528,7,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,1,1
"2018_39886007387318_102_2021",2021,7192.0560601,13,"Female",8,4,2,1,0,"English only",0,0,0,0,0,1,4,3,0,1,1,0,1,1
"2018_39886007394818_102_2021",2021,5775.7262024,11,"Male",1,4,2,NA,1,"English only",1,1,0,1,0,1,3,1,0,0,0,0,1,0
"2018_39886007395618_103_2021",2021,8527.0400209,7,"Female",1,4,1,1,1,"English only",1,0,0,1,0,0,4,1,0,0,0,0,1,0
"2018_39886007395618_104_2021",2021,7477.4941359,10,"Female",1,4,1,1,1,"English only",1,0,0,0,0,0,1,1,0,0,1,0,1,1
"2018_39886007395618_105_2021",2021,7061.8148657,16,"Female",1,4,1,1,1,"English only",1,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2018_39886009262218_103_2021",2021,7421.86967,7,"Female",1,1,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,0,1,1
"2018_39886009325818_404_2021",2021,869.8997956,17,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,NA,1,0
"2018_39886010153818_107_2021",2021,9683.480126,17,"Male",1,4,1,1,1,"Other language",1,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2018_39886010153818_108_2021",2021,11893.519306,10,"Female",1,4,1,1,1,"Other language",1,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_39886018593018_103_2021",2021,8600.8533603,8,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,1,1,1,1,4,1
"2018_39886018593018_104_2021",2021,8898.4083543,7,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,1,1,1,1,4,1
"2018_39886020425518_104_2021",2021,9585.9105555,17,"Female",2,3,2,0,0,"English only",0,0,0,0,0,1,1,1,1,1,1,NA,2,1
"2018_39886020938118_103_2021",2021,3034.4489156,16,"Male",1,3,2,1,0,"English only",0,0,0,0,0,1,1,2,1,1,0,NA,1,1
"2018_39886020938118_402_2021",2021,5539.3610055,7,"Male",1,3,3,0,0,"English only",0,0,0,0,0,1,1,1,0,0,0,1,1,1
"2018_39886020958518_103_2021",2021,3188.2526806,11,"Female",1,3,2,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_39886020977218_103_2021",2021,8163.9168039,17,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,2,1,1,0,0,NA,4,1
"2018_39886020977218_104_2021",2021,8542.4470163,13,"Male",1,1,1,1,0,"English only",0,0,0,0,0,0,1,1,1,0,1,0,4,1
"2018_39886020977218_105_2021",2021,12193.74939,11,"Female",1,1,1,1,0,"English only",0,0,0,0,0,0,3,2,1,0,0,0,4,1
"2018_39886020985518_104_2021",2021,4854.0943541,17,"Male",1,3,2,1,1,"English only",1,0,0,0,0,0,2,1,0,0,0,NA,4,0
"2018_39886020985518_105_2021",2021,5968.9773821,17,"Female",1,3,2,1,1,"English only",1,0,0,0,0,0,2,1,0,1,0,NA,4,1
"2018_39886020985518_106_2021",2021,4931.965572,14,"Female",1,3,2,1,1,"English only",1,0,0,1,0,0,2,1,0,1,0,0,4,1
"2018_39886020985518_107_2021",2021,4931.965572,13,"Female",1,3,2,1,1,"English only",1,0,0,0,0,0,2,1,0,0,0,0,4,0
"2018_39886020985518_108_2021",2021,5236.6946135,12,"Male",1,3,2,1,1,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39886021526818_103_2021",2021,10333.662653,12,"Male",2,3,2,NA,1,"English only",0,0,0,1,1,0,2,2,0,0,0,0,4,0
"2018_39886027601018_103_2021",2021,12156.261493,7,"Male",1,4,2,1,1,"English only",0,0,0,0,0,0,2,1,1,0,0,0,2,1
"2018_39886027659918_103_2021",2021,8429.2835453,7,"Female",1,3,1,1,0,"English only",1,0,0,0,0,0,2,1,0,0,0,0,4,0
"2018_39886027688018_106_2021",2021,6471.7083995,13,"Male",1,3,2,0,1,"Other language",0,0,0,1,0,0,1,1,0,0,0,1,1,1
"2018_39886030250618_103_2021",2021,16990.231675,10,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,0,0,2,1
"2018_39886030250618_104_2021",2021,16990.231675,7,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,1,2,0,1,0,0,2,1
"2018_39886032384918_102_2021",2021,5688.3608674,15,"Female",1,4,2,0,0,"English only",1,0,0,0,0,0,1,1,0,0,0,NA,4,0
"2018_39886032384918_103_2021",2021,4686.0594683,13,"Male",1,4,2,0,0,"English only",1,0,0,0,0,0,3,3,0,0,0,0,4,0
"2018_39886032384918_104_2021",2021,5454.7892447,11,"Female",1,4,2,0,0,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39886032384918_105_2021",2021,4979.6135608,9,"Male",1,4,2,0,0,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39886032384918_106_2021",2021,6383.0668944,8,"Female",1,4,2,0,0,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39886033401018_104_2021",2021,3388.0125998,16,"Male",1,4,2,0,0,"English only",1,0,0,0,1,1,3,3,0,0,0,NA,1,0
"2018_39886033401018_105_2021",2021,4285.8708409,14,"Male",1,4,2,0,0,"English only",1,0,0,0,1,1,3,3,0,0,0,0,1,0
"2018_39886033407018_103_2021",2021,10192.187668,13,"Male",1,1,1,0,0,"English only",0,0,1,0,0,0,1,1,0,0,0,0,1,0
"2018_39886033407018_104_2021",2021,10851.422537,10,"Male",1,1,1,0,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39886033408118_103_2021",2021,0,16,"Female",1,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_39886033418318_204_2021",2021,1628.3719241,13,"Male",1,3,1,0,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2018_39886033418318_206_2021",2021,1632.41349,12,"Female",1,3,1,0,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2018_39886033422918_402_2021",2021,9037.9750714,7,"Male",1,1,2,0,1,"English only",0,0,0,0,1,0,2,1,0,0,1,0,1,1
"2018_39886033431118_103_2021",2021,3460.8269897,8,"Male",1,2,1,1,1,"English only",0,0,0,0,0,0,6,6,0,0,0,0,4,0
"2018_39886033450118_104_2021",2021,12826.547347,6,"Female",1,1,1,0,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39886033459918_103_2021",2021,4073.8577043,13,"Female",1,3,2,0,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,2,1
"2018_39886040038118_103_2021",2021,6818.7030759,11,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,1,0,2,1
"2018_39886040627618_104_2021",2021,8364.0704095,16,"Male",1,3,1,1,0,"English only",0,0,0,0,1,1,1,3,0,1,0,NA,2,1
"2018_39886040627618_105_2021",2021,11113.632959,12,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,1,3,0,0,0,0,2,0
"2018_39886040646518_104_2021",2021,9384.6748707,17,"Male",1,1,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,NA,1,1
"2018_39886040646518_105_2021",2021,9384.6748707,17,"Male",1,1,1,1,0,"English only",0,0,0,0,0,1,1,1,1,0,0,NA,1,1
"2018_39886040646518_106_2021",2021,10594.051211,9,"Male",1,1,1,1,0,"English only",0,0,0,1,0,0,2,1,0,0,0,0,1,0
"2018_39886040646618_105_2021",2021,3996.997039,17,"Male",1,1,2,0,0,"English only",0,0,0,0,0,0,3,4,0,0,0,NA,1,0
"2018_39886040646618_106_2021",2021,4533.9914576,15,"Male",1,1,2,0,0,"English only",0,0,0,0,1,0,4,4,0,0,0,NA,1,0
"2018_39886040646618_202_2021",2021,6750.1594645,11,"Female",1,1,2,0,0,"English only",0,0,0,0,0,0,2,2,0,0,1,0,1,1
"2018_39886040808118_103_2021",2021,9718.6487869,15,"Female",1,1,1,1,0,"English only",0,0,0,1,0,1,1,1,0,1,0,NA,3,1
"2018_39886040869518_103_2021",2021,15938.939944,8,"Female",1,1,2,0,0,"English only",1,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39886041520118_103_2021",2021,10099.55814,15,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39886041520118_104_2021",2021,10099.55814,13,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,1,0
"2018_39886041583218_104_2021",2021,10101.659925,10,"Male",1,4,2,1,0,"English only",0,0,0,0,0,1,1,1,0,1,0,1,1,1
"2018_39886041896418_103_2021",2021,7328.023987,15,"Male",1,1,2,0,0,"English only",0,0,0,0,0,0,1,2,0,0,0,0,2,0
"2018_39886043801018_103_2021",2021,6310.6745486,6,"Male",7,4,2,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,1,0
"2018_39886049424718_102_2021",2021,3501.1108414,9,"Female",1,4,2,NA,1,"English only",1,1,0,0,0,0,1,2,0,0,0,1,4,1
"2018_39886050132418_104_2021",2021,4426.1451748,17,"Male",1,3,2,0,0,"English only",0,0,0,0,1,1,2,1,1,1,1,NA,4,1
"2018_39886050153718_402_2021",2021,2183.7258322,6,"Female",2,3,1,1,1,"English only",1,0,1,0,0,1,1,1,0,0,0,0,1,0
"2018_39886055216718_104_2021",2021,4748.5118631,11,"Female",1,NA,2,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_39886055216718_402_2021",2021,4622.2509217,11,"Female",1,1,2,0,0,"English only",0,0,0,1,0,0,3,1,0,0,0,0,1,0
"2018_39886055224718_103_2021",2021,5990.2631393,9,"Female",1,4,1,0,0,"English only",0,0,0,0,0,0,1,1,1,0,0,0,5,1
"2018_39886055265018_103_2021",2021,11181.715157,15,"Male",2,2,1,0,0,"English only",1,0,0,0,0,0,1,1,1,0,0,NA,4,1
"2018_39886055265018_104_2021",2021,7374.9653753,13,"Female",2,2,1,0,0,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39886055265018_105_2021",2021,7749.6060629,7,"Female",2,2,1,0,0,"English only",1,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39886055269218_103_2021",2021,9308.0594459,14,"Female",1,1,1,NA,1,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_39886055564718_103_2021",2021,13879.427925,16,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,NA,2,0
"2018_39886055564718_201_2021",2021,15085.371743,7,"Male",2,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,0,2,0
"2018_39886060408018_103_2021",2021,3756.7461072,14,"Female",1,3,1,0,0,"English only",0,0,0,0,0,1,1,1,0,0,0,0,1,0
"2018_39886060440118_102_2021",2021,7476.4399035,8,"Male",1,3,2,NA,0,"English only",0,0,0,0,0,0,1,1,1,0,0,1,2,1
"2018_39886060440118_103_2021",2021,7735.0947064,7,"Female",1,3,2,NA,0,"English only",0,0,0,0,0,0,1,1,0,0,0,1,2,1
"2018_39886060491618_103_2021",2021,8567.5576359,13,"Male",2,3,1,1,0,"English only",0,0,0,0,0,1,2,1,0,1,0,0,4,1
"2018_39886060491618_104_2021",2021,7079.2969226,13,"Female",2,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,1,0,0,4,1
"2018_39886060915818_103_2021",2021,7629.6975961,6,"Female",8,3,1,1,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_39886060947318_103_2021",2021,7788.0686979,12,"Male",1,2,1,0,0,"English only",0,0,0,0,0,0,2,2,0,0,1,0,1,1
"2018_39886060947318_104_2021",2021,11049.820205,8,"Female",1,2,1,0,0,"English only",0,0,0,0,0,0,1,1,0,1,0,0,1,1
"2018_39886060991618_105_2021",2021,2866.0657187,17,"Male",1,3,1,1,0,"English only",0,0,0,0,1,0,2,2,0,0,0,NA,4,0
"2018_39886060995618_103_2021",2021,4690.3510246,9,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,1,2,1
"2018_39886060995618_104_2021",2021,4926.0784216,7,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,1,2,1
"2018_39886066224718_104_2021",2021,4367.4143326,15,"Male",9,4,1,1,0,"English only",1,0,0,1,0,0,3,2,0,0,0,0,4,0
"2018_39886066224718_105_2021",2021,5275.4427072,13,"Female",9,4,1,1,0,"English only",1,0,0,0,0,1,2,2,0,0,0,0,4,0
"2018_39886066282018_102_2021",2021,3710.2937192,17,"Female",1,4,2,1,1,"English only",0,0,0,0,0,1,1,2,0,1,0,NA,1,1
"2018_39886068498818_104_2021",2021,5876.7783567,13,"Female",1,1,1,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,0,1,0
"2018_39886068498818_105_2021",2021,3363.7169106,13,"Male",6,1,1,1,0,"English only",0,0,0,0,0,0,1,2,1,0,0,0,1,1
"2018_39886068993018_103_2021",2021,3382.4808446,13,"Male",1,3,1,NA,0,"English only",0,0,0,0,1,0,3,2,0,0,0,0,2,0
"2018_39886075666418_103_2021",2021,6560.305221,11,"Male",1,4,1,0,0,"English only",0,0,0,0,0,0,1,2,0,0,0,0,4,0
"2018_39886075666418_104_2021",2021,9207.1202601,7,"Female",1,4,1,0,0,"English only",0,0,0,0,0,0,2,1,0,0,1,0,4,1
"2018_39886081023518_102_2021",2021,8079.96992,17,"Female",2,3,2,1,0,"English only",0,0,0,0,0,1,1,1,0,1,0,NA,1,1
"2018_39886081023518_103_2021",2021,9985.1134909,14,"Male",2,3,2,1,0,"English only",0,0,0,0,0,0,3,3,0,0,0,0,1,0
"2018_39886081048318_102_2021",2021,6863.8184906,17,"Male",2,3,2,1,0,"English only",0,0,0,0,0,1,1,1,0,0,0,NA,1,0
"2018_39886081048318_103_2021",2021,8250.6107589,14,"Female",2,3,2,1,0,"English only",0,0,0,0,0,1,3,2,0,0,0,0,1,0
"2018_39886081052118_103_2021",2021,6670.9550609,11,"Male",1,3,2,NA,0,"English only",0,0,0,0,0,0,2,2,0,0,0,0,4,0
"2018_39886081052118_401_2021",2021,5431.5203246,14,"Male",1,3,2,0,1,"English only",1,0,0,0,1,1,3,4,0,0,0,0,1,0
"2018_39886081624718_103_2021",2021,6814.6400106,8,"Male",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,1,0
"2018_39886081624718_104_2021",2021,7708.1823711,6,"Female",1,4,1,1,0,"English only",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_39886081691618_102_2021",2021,10083.624972,10,"Female",2,3,2,0,1,"English only",1,0,0,0,0,0,2,2,0,0,0,0,4,0
"2018_39886084782018_103_2021",2021,7113.2468629,16,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,0,NA,4,1
"2018_39886084782018_104_2021",2021,7233.5472599,13,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,4,0
"2018_39886084782018_105_2021",2021,8683.1143845,8,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,3,1,0,0,0,0,4,0
"2018_39886084784918_103_2021",2021,6109.4174843,13,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,2,2,0,1,0,1,1,1
"2018_39886084784918_104_2021",2021,4148.9247826,16,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,1,3,0,0,0,NA,1,0
"2018_39886084995618_104_2021",2021,5414.8744443,17,"Female",1,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,NA,1,0
"2018_39886086008718_102_2021",2021,10448.206704,14,"Female",1,4,2,0,0,"Other language",1,0,0,0,0,0,3,3,0,0,0,0,4,0
"2018_39886086008718_103_2021",2021,10718.019294,11,"Female",1,4,2,0,0,"Other language",1,0,0,0,0,0,2,3,0,0,0,0,4,0
"2018_39886091115518_103_2021",2021,7155.0991893,16,"Female",1,3,1,1,0,"English only",0,0,0,0,0,1,1,1,0,0,0,NA,1,0
"2018_39886091115518_104_2021",2021,5575.7680492,13,"Female",1,3,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,1,1
"2018_39886092508118_104_2021",2021,9212.7728826,17,"Female",1,NA,1,1,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018_39886092925818_103_2021",2021,5226.4705644,11,"Female",10,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,1,0,2,1
"2018_39886092925818_104_2021",2021,5226.4705644,8,"Female",10,4,1,1,0,"English only",0,0,0,0,0,0,1,1,0,0,0,0,2,0
"2018_39886093212318_103_2021",2021,4982.9885841,11,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,1,0,0,0,1,2,1
"2018_39886093212318_104_2021",2021,5518.8875974,7,"Male",1,3,1,1,0,"English only",0,0,0,0,0,0,2,2,0,0,0,1,2,1
"2018_39886094569918_201_2021",2021,4983.7347141,6,"Male",1,4,1,0,0,"Other language",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"2018_39886094582018_103_2021",2021,4411.9864851,16,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,2,1,0,0,0,NA,1,0
"2018_39886094582018_104_2021",2021,5581.2083544,14,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,2,1,0,0,0,0,1,0
"2018_39886094582018_105_2021",2021,5581.2083544,14,"Male",1,4,1,1,0,"English only",0,0,0,0,0,1,3,1,0,0,0,0,1,0
